latitude|longitude|name
51.990038|11.301653|Hadmersleben, sachsen-anhalt, germany
51.853967|11.58392|Stassfurt, sachsen-anhalt, germany
51.698689|10.72584|Tanne, sachsen-anhalt, germany
51.743568|10.68646|Elend, sachsen-anhalt, germany
51.628681|11.09211|Silberhütte, sachsen-anhalt, germany
51.710209|11.29537|Meisdorf, sachsen-anhalt, germany
51.843159|11.26917|Hausneindorf, sachsen-anhalt, germany
51.60196|12.227523|Steinerne Renne, sachsen-anhalt, germany
51.886761|10.9621|Mahndorf, sachsen-anhalt, germany
52.028641|11.22953|Oschersleben, sachsen-anhalt, germany
52.82813|12.073059|Havelberg, sachsen-anhalt, germany
51.46748|12.8101|Schöna, sachsen, germany
51.05364|13.740816|Dresden, sachsen, germany
51.164374|13.472317|Meissen, sachsen, germany
51.305975|13.2922|Riesa, sachsen, germany
51.555805|13.003656|Torgau, sachsen, germany
49.294457|10.405836|Klingenthal 1, sachsen, germany
50.944229|14.23845|Lichtenhain, sachsen, germany
50.944232|14.238458|Kirnitzschtal, sachsen, germany
49.294457|10.405836|Porschdorf 1, sachsen, germany
49.294457|10.405836|Sebnitz 2, sachsen, germany
49.294457|10.405836|Neustadt 1, sachsen, germany
49.294457|10.405836|Bielatal 1, sachsen, germany
49.294457|10.405836|Cunnersdorf 1, sachsen, germany
50.63195|13.01739|Neundorf, sachsen, germany
50.532269|12.87154|Markersbach, sachsen, germany
49.294457|10.405836|Liebstadt 2, sachsen, germany
51.12759|14.18028|Bischofswerda, sachsen, germany
51.02446|13.98864|Elbersdorf, sachsen, germany
49.294457|10.405836|Lauenstein 3, sachsen, germany
49.294457|10.405836|Mühlbach 1, sachsen, germany
50.95462|13.85702|Dohna, sachsen, germany
49.294457|10.405836|Geising 1, sachsen, germany
50.945287|13.759197|Kreischa, sachsen, germany
49.294457|10.405836|Hainsberg 6, sachsen, germany
50.494005|12.1357|Plauen, sachsen, germany
49.294457|10.405836|Rehefeld 2, sachsen, germany
50.806309|13.6292|Ammelsdorf, sachsen, germany
49.294457|10.405836|Hainsberg 3, sachsen, germany
49.294457|10.405836|Schmiedeberg 1, sachsen, germany
49.294457|10.405836|Dippoldiswalde 1, sachsen, germany
49.294457|10.405836|Hainsberg 5, sachsen, germany
50.791931|13.67627|Bärenfels, sachsen, germany
49.294457|10.405836|Wilsdruff 1, sachsen, germany
49.294457|10.405836|Herzogswalde 1, sachsen, germany
49.294457|10.405836|Munzig 1, sachsen, germany
51.122421|13.42183|Garsebach, sachsen, germany
51.136181|13.30912|Ziegenhain, sachsen, germany
49.294457|10.405836|Piskowitz 2, sachsen, germany
49.294457|10.405836|Ostrau 1, sachsen, germany
49.294457|10.405836|Seerhausen 1, sachsen, germany
49.294457|10.405836|Seerhausen 3, sachsen, germany
49.294457|10.405836|Paltzschen 3, sachsen, germany
51.242592|13.01771|Nebitzschen, sachsen, germany
51.400002|14.5333|Merzdorf, sachsen, germany
49.294457|10.405836|Kamenz 1, sachsen, germany
49.294457|10.405836|Trado 3, sachsen, germany
51.46167|14.21071|Neuwiese, sachsen, germany
51.234005|14.19885|Panschwitz, sachsen, germany
50.818352|12.8715|Schönau, sachsen, germany
51.206139|14.30534|Prischwitz, sachsen, germany
51.286911|14.3191|Zescha, sachsen, germany
49.294457|10.405836|Reichenau 1, sachsen, germany
51.118858|13.920555|Radeberg, sachsen, germany
51.196739|13.77186|Großdittmannsdorf, sachsen, germany
51.29557|13.50503|Kleinraschütz, sachsen, germany
49.294457|10.405836|Golzern 1, sachsen, germany
49.294457|10.405836|Bad Düben 1, sachsen, germany
49.294457|10.405836|Nemt 1, sachsen, germany
50.459278|12.49113|Rautenkranz, sachsen, germany
49.294457|10.405836|Neidhardtsthal 1, sachsen, germany
49.294457|10.405836|Aue 3, sachsen, germany
50.596191|12.66823|Niederschlema, sachsen, germany
50.739422|12.49783|Zwickau-Pölbitz, sachsen, germany
50.900372|12.66942|Wolkenburg, sachsen, germany
49.294457|10.405836|Wechselburg 1, sachsen, germany
51.129262|12.80604|Colditz, sachsen, germany
49.294457|10.405836|Johanngeorgenstadt 4, sachsen, germany
50.539921|12.78622|Schwarzenberg, sachsen, germany
49.294457|10.405836|Aue 1, sachsen, germany
49.294457|10.405836|Johanngeorgenstadt 2, sachsen, germany
49.294457|10.405836|Markersbach 1, sachsen, germany
49.294457|10.405836|Markersbach 2, sachsen, germany
49.294457|10.405836|Wildenau 1, sachsen, germany
50.47348|12.80099|Rittersgrün, sachsen, germany
49.294457|10.405836|Niedermülsen 1, sachsen, germany
50.808601|12.5787|Niederlungwitz, sachsen, germany
49.294457|10.405836|Chemnitz 1, sachsen, germany
50.969742|12.79001|Göritzhain, sachsen, germany
50.643559|12.82193|Niederzwönitz, sachsen, germany
49.294457|10.405836|Burkhardtsdorf 2, sachsen, germany
49.294457|10.405836|Altchemnitz 2, sachsen, germany
49.294457|10.405836|Jahnsdorf 1, sachsen, germany
50.778801|12.92995|Harthau, sachsen, germany
49.294457|10.405836|Mulda 1, sachsen, germany
51.027025|14.749715|Berthelsdorf, sachsen, germany
49.294457|10.405836|Nossen 1, sachsen, germany
51.636478|12.85907|Mahlitzsch, sachsen, germany
51.159805|12.92636|Leisnig, sachsen, germany
50.76862|13.41227|Wolfsgrund, sachsen, germany
49.294457|10.405836|Krummenhennersdorf1, sachsen, germany
50.893083|13.263619|Oberschöna, sachsen, germany
51.03178|13.15931|Böhrigen, sachsen, germany
49.294457|10.405836|Niederstriegis 1, sachsen, germany
50.60494|12.94706|Tannenberg, sachsen, germany
51.102039|12.66082|Hopfgarten, sachsen, germany
50.808659|13.0699|Kunnersdorf, sachsen, germany
49.294457|10.405836|Lichtenwalde 1, sachsen, germany
51.042955|13.017165|Kriebstein UP, sachsen, germany
49.294457|10.405836|Annaberg 1, sachsen, germany
50.611019|13.02126|Wiesa, sachsen, germany
49.294457|10.405836|Schmalzgrube 2, sachsen, germany
50.626469|13.07514|Streckewalde, sachsen, germany
49.294457|10.405836|Jöhstadt 4, sachsen, germany
49.294457|10.405836|Rauschenbach 3, sachsen, germany
49.294457|10.405836|Olbernhau 3, sachsen, germany
49.294457|10.405836|Pockau 1, sachsen, germany
50.770792|13.182099|Borstendorf, sachsen, germany
49.294457|10.405836|Hetzdorf 1, sachsen, germany
49.294457|10.405836|Flöha 1, sachsen, germany
50.630932|13.37453|Rothenthal, sachsen, germany
50.65823|13.23161|Zöblitz, sachsen, germany
49.294457|10.405836|Bad Elster 1, sachsen, germany
49.294457|10.405836|Adorf 1, sachsen, germany
50.7244|12.70571|Oelsnitz, sachsen, germany
50.4245|12.09271|Magwitz, sachsen, germany
50.476292|12.08587|Straßberg, sachsen, germany
50.607295|12.16827|Elsterberg, sachsen, germany
51.20797|12.28851|Kleindalzig, sachsen, germany
50.506433|12.227506|Neuensalz, sachsen, germany
49.294457|10.405836|Rodewisch 1, sachsen, germany
50.618819|12.271942|Mylau, sachsen, germany
51.127029|8.788183|Neukirchen 1, sachsen, germany
51.555265|12.245708|Regis-Serbitz, sachsen, germany
49.294457|10.405836|Böhlen 1, sachsen, germany
49.294457|10.405836|Streitwald 1, sachsen, germany
49.294457|10.405836|Albrechtshain 1, sachsen, germany
51.385201|12.4376|Leipzig-Thekla, sachsen, germany
51.231743|13.659879|Ebersbach, sachsen, germany
51.07575|14.431107|Schirgiswalde, sachsen, germany
52.255778|11.548981|Bautzen-Weite Bleiche, sachsen, germany
49.294457|10.405836|Bautzen UP 1, sachsen, germany
51.356491|14.14131|Lieske, sachsen, germany
51.425159|14.53863|Sprey, sachsen, germany
51.508202|14.39945|Spreewitz, sachsen, germany
51.034752|14.44305|Hohberg, sachsen, germany
51.06871|14.6417|Großschweidnitz, sachsen, germany
49.294457|10.405836|Gröditz 1, sachsen, germany
51.33326|13.01619|Kotitz, sachsen, germany
51.221401|14.20203|Cannewitz, sachsen, germany
51.408001|14.57536|Boxberg, sachsen, germany
51.1548|14.74694|Schöps, sachsen, germany
51.250931|14.81196|Jänkendorf, sachsen, germany
51.288719|14.74814|Sproitz, sachsen, germany
51.152271|14.91392|Holtendorf, sachsen, germany
51.261841|14.88602|Särichen, sachsen, germany
51.26757|14.2989|Lomske, sachsen, germany
51.292062|11.165383|Burg 2, sachsen, germany
49.294457|10.405836|Zittau 1, sachsen, germany
50.843201|14.0635|Rosenthal, sachsen, germany
51.154915|14.986495|Görlitz, sachsen, germany
49.294457|10.405836|Podrosche 3, sachsen, germany
50.934952|14.618829|Seifhennersdorf, sachsen, germany
49.294457|10.405836|Großschönau 2, sachsen, germany
49.294457|10.405836|Zittau 5, sachsen, germany
50.94743|14.7369|Niederoderwitz, sachsen, germany
49.294457|10.405836|Rennersdorf 3, sachsen, germany
51.06794|14.94462|Tauchritz, sachsen, germany
49.294457|10.405836|Rennersdorf 6, sachsen, germany
47.759798|10.710171|A23, schleswig-holstein, germany
47.759798|10.710171|ARTLENBURG, schleswig-holstein, germany
47.759798|10.710171|BOIZENBURG, schleswig-holstein, germany
54.20911|9.5906|Bad Bramstedt/Ohlau, schleswig-holstein, germany
54.20911|9.5906|Bad Bramstedt/Osterau, schleswig-holstein, germany
54.20911|9.5906|Bad Bramstedt/Schmalfelder Au, schleswig-holstein, germany
54.083328|10.01667|Brachenfeld, schleswig-holstein, germany
54.75|9.4|Breiholz Weiche, schleswig-holstein, germany
53.861643|9.330088|Brokdorf, schleswig-holstein, germany
54.20911|9.5906|Brunsbüttel NOK, schleswig-holstein, germany
54.20911|9.5906|Cuxhaven Steubenhoeft, schleswig-holstein, germany
54.75|9.4|Dückerswisch Weiche, schleswig-holstein, germany
53.754332|9.651304|Elmshorn, schleswig-holstein, germany
54.239458|10.06375|Flintbek, schleswig-holstein, germany
53.92393|9.788435|Föhrden-Barl, schleswig-holstein, germany
53.936409|9.69339|GRÖNHUDE, schleswig-holstein, germany
53.436742|10.361481|Geesthacht, schleswig-holstein, germany
53.788925|9.42368|Glueckstadt, schleswig-holstein, germany
53.634558|9.84078|Halstenbek, schleswig-holstein, germany
54.2929|10.06918|Hammer, schleswig-holstein, germany
53.93008|9.467675|Heiligenstedten, schleswig-holstein, germany
53.367353|10.550308|Hohnstorf, schleswig-holstein, germany
53.92361|9.515245|Itzehoe, schleswig-holstein, germany
54.234105|9.66878|Jevenstedt, schleswig-holstein, germany
54.20911|9.5906|KRÜCKAU SPERRWERK BP, schleswig-holstein, germany
53.912922|9.40629|Kasenort, schleswig-holstein, germany
53.679399|9.578963|Kasenort-Binnen, schleswig-holstein, germany
54.20911|9.5906|Kellinghusen-Parkplatz, schleswig-holstein, germany
53.73275|9.494173|Kollmar, schleswig-holstein, germany
54.20911|9.5906|Krückau-Sperrwerk DMA, schleswig-holstein, germany
54.349998|9.9|Königsförde, schleswig-holstein, germany
53.766289|10.1262|Naherfurth, schleswig-holstein, germany
54.20911|9.5906|Neu Darchau, schleswig-holstein, germany
54.20911|9.5906|Neufeld Hafen BP, schleswig-holstein, germany
54.20911|9.5906|Neufeld-Hafen AP, schleswig-holstein, germany
54.20911|9.5906|Neufelderkoog-Siel BP, schleswig-holstein, germany
54.20911|9.5906|Osterrönfeld/Wehrau, schleswig-holstein, germany
54.20911|9.5906|PINNAU SPERRWERK BP, schleswig-holstein, germany
54.20911|9.5906|Pinneberg-Hindenburgdamm, schleswig-holstein, germany
53.966911|9.72954|RENSING, schleswig-holstein, germany
53.511872|10.251497|Reinbek, schleswig-holstein, germany
53.649965|9.82987|Rellingen, schleswig-holstein, germany
54.299604|9.665416|Rendsburg, schleswig-holstein, germany
53.722408|9.85905|Renzel, schleswig-holstein, germany
54.01326|8.89616|Rugenort, schleswig-holstein, germany
54.20911|9.5906|STÖRSPERRWERK BP, schleswig-holstein, germany
53.544899|10.2976|Sachsenwaldau, schleswig-holstein, germany
54.024899|9.791205|Sarlhusen, schleswig-holstein, germany
53.583328|9.7|Schulau, schleswig-holstein, germany
47.759798|10.710171|StPauli, schleswig-holstein, germany
54.34053|9.99095|Strohbrück, schleswig-holstein, germany
54.129231|9.559296|Todenbüttel, schleswig-holstein, germany
53.68366|9.662985|UETERSEN, schleswig-holstein, germany
54.008534|9.809918|Willenscharen, schleswig-holstein, germany
53.943904|9.605655|Winseldorf, schleswig-holstein, germany
53.933758|9.683857|Wittenberge, schleswig-holstein, germany
47.759798|10.710171|Zollenspieker, schleswig-holstein, germany
54.20911|9.5906|Arlau-Schleuse BP, schleswig-holstein, germany
54.029224|9.019151|Barlter Neuendeich, schleswig-holstein, germany
54.69923|9.6305|Bondebrück, schleswig-holstein, germany
54.131525|8.861715|Buesum, schleswig-holstein, germany
54.20911|9.5906|Büsum-Erlengrund, schleswig-holstein, germany
54.730265|8.707415|Dagebuell, schleswig-holstein, germany
54.20911|9.5906|Deichsiel Sommerkoog Steertloch AP, schleswig-holstein, germany
54.20911|9.5906|Eidersperrwerk AP, schleswig-holstein, germany
54.20911|9.5906|Eidersperrwerk BP, schleswig-holstein, germany
54.20911|9.5906|Everschopsiel AP, schleswig-holstein, germany
54.20911|9.5906|Everschopsiel BP, schleswig-holstein, germany
54.20911|9.5906|Friedrichskoog Sperrwerk AP, schleswig-holstein, germany
54.20911|9.5906|Friedrichstadt-Eidermühle, schleswig-holstein, germany
54.20911|9.5906|Friedrichstadt-Straßenbruecke, schleswig-holstein, germany
54.20911|9.5906|Friedrichstadt/Spülschleuse, schleswig-holstein, germany
54.20911|9.5906|Helgoland Binnenhafen, schleswig-holstein, germany
54.368919|8.9088|Hochbrücksiel, schleswig-holstein, germany
54.75639|8.28913|Hoernum, schleswig-holstein, germany
54.289795|9.22428|Hollingstedt, schleswig-holstein, germany
54.20911|9.5906|Holmer Siel AP, schleswig-holstein, germany
54.20911|9.5906|Hooge-Anleger, schleswig-holstein, germany
54.475809|9.049497|Husum, schleswig-holstein, germany
54.50552|9.42142|Jägerkrug, schleswig-holstein, germany
54.49049|9.413935|Kronprinzenkoog-Nord, schleswig-holstein, germany
54.20911|9.5906|LEXFÄHRE OW, schleswig-holstein, germany
54.20911|9.5906|LEXFÄHRE UW, schleswig-holstein, germany
54.77258|8.97221|Leck, schleswig-holstein, germany
55.01366|8.422605|List, schleswig-holstein, germany
54.20911|9.5906|Luebke Koog AP, schleswig-holstein, germany
54.090205|9.06877|Meldorf, schleswig-holstein, germany
54.20911|9.5906|Meldorf Sperrwerk AP, schleswig-holstein, germany
54.20911|9.5906|Meldorf-Sperrwerk BP, schleswig-holstein, germany
54.918491|8.35873|Munkmarsch, schleswig-holstein, germany
54.70937|9.52049|Mühlenbrück, schleswig-holstein, germany
54.20911|9.5906|NORDFELD OBERWASSER, schleswig-holstein, germany
54.20911|9.5906|NORDFELD UNTERWASSER, schleswig-holstein, germany
54.20911|9.5906|Neufelder-Koog-Siel AP, schleswig-holstein, germany
54.20911|9.5906|Nordfeld-Siel, schleswig-holstein, germany
54.26667|9.3|Pahlhude, schleswig-holstein, germany
54.523546|8.64805|Pellworm, schleswig-holstein, germany
54.682018|8.75599|Schluettsiel, schleswig-holstein, germany
54.20911|9.5906|Schlüttsiel BP, schleswig-holstein, germany
54.699471|9.03255|Soholm, schleswig-holstein, germany
54.20911|9.5906|Sommerkoog Steertloch BP, schleswig-holstein, germany
54.354961|9.55542|Sorgbrück, schleswig-holstein, germany
54.20911|9.5906|Stoer-Sperrwerk AP, schleswig-holstein, germany
54.20911|9.5906|Strucklahnungshoern AP, schleswig-holstein, germany
54.20911|9.5906|Strucklahnungshörn BP, schleswig-holstein, germany
54.314336|8.9375|Toenning, schleswig-holstein, germany
54.5149|9.321665|Treia, schleswig-holstein, germany
54.34635|8.65362|Tuemlau AP, schleswig-holstein, germany
54.20911|9.5906|Tönning BP, schleswig-holstein, germany
54.20911|9.5906|Tümlau BP, schleswig-holstein, germany
54.20911|9.5906|Westerland-Messpfahl, schleswig-holstein, germany
54.627281|8.38654|Wittduen, schleswig-holstein, germany
54.40497|9.29523|Wohlde, schleswig-holstein, germany
54.69183|8.56777|Wyk Foehr, schleswig-holstein, germany
53.919971|10.695678|Bad Schwartau, schleswig-holstein, germany
54.46599|9.83747|Eckernfoerde, schleswig-holstein, germany
54.78643|9.435435|Flensburg, schleswig-holstein, germany
54.53463|9.6506|Füsing, schleswig-holstein, germany
54.374139|10.979426|Heiligenhafen, schleswig-holstein, germany
54.20911|9.5906|Herrenmühle OP, schleswig-holstein, germany
54.20911|9.5906|Herrenmühle UP, schleswig-holstein, germany
54.659939|9.93392|Kappeln, schleswig-holstein, germany
54.377201|10.14779|Kiel-Holtenau, schleswig-holstein, germany
54.377201|10.14779|Kiel-Holtenau, schleswig-holstein, germany
54.315451|10.21947|Kiel-Oppendorf, schleswig-holstein, germany
54.20911|9.5906|LT Kalkgrund, schleswig-holstein, germany
54.32324|10.1322|LT Kiel, schleswig-holstein, germany
54.822102|9.65649|Langballigau, schleswig-holstein, germany
54.20911|9.5906|Lübeck-Bauhof(WSV), schleswig-holstein, germany
53.805538|10.6194|Lübeck-Moisling, schleswig-holstein, germany
54.20911|9.5906|Oldesloe 3 Stadtpark, schleswig-holstein, germany
53.810805|10.375202|Oldesloe OP, schleswig-holstein, germany
54.235905|10.282583|Preetz, schleswig-holstein, germany
54.20911|9.5906|Schleimuende SP, schleswig-holstein, germany
54.515701|9.566571|Schleswig, schleswig-holstein, germany
53.47536|10.56107|Schulendorf, schleswig-holstein, germany
53.811218|10.41597|Sehmsdorf, schleswig-holstein, germany
54.126966|10.224269|Stolpe, schleswig-holstein, germany
53.945679|10.89236|Travemünde, schleswig-holstein, germany
54.30125|10.7663|Weißenhaus, schleswig-holstein, germany
54.20911|9.5906|Wensin-Rote Kate, schleswig-holstein, germany
54.574612|9.69159|Westerakeby, schleswig-holstein, germany
50.571031|10.417155|Meiningen, thueringen, germany
50.761131|10.33241|Breitungen, thueringen, germany
50.825591|10.021392|Vacha, thueringen, germany
50.963211|10.066179|Gerstungen, thueringen, germany
51.095284|10.274943|Frankenroda, thueringen, germany
50.51685|10.79113|Hinternah, thueringen, germany
50.546241|10.471577|Ellingshausen, thueringen, germany
50.402187|11.699275|Blankenstein, thueringen, germany
50.61837|11.43067|Kaulsdorf, thueringen, germany
50.670719|11.3567|Saalfeld-Remschütz, thueringen, germany
50.71964|11.3456|Rudolstadt, thueringen, germany
50.849866|11.606047|Rothenstein, thueringen, germany
51.053719|11.71169|Camburg-Stöben, thueringen, germany
50.564941|11.75131|Möschlitz, thueringen, germany
50.61837|11.43067|Kaulsdorf-Eichicht, thueringen, germany
50.946159|11.390302|Mellingen, thueringen, germany
51.070331|11.583009|Niedertrebra, thueringen, germany
51.162675|10.991695|Straußfurt, thueringen, germany
51.30933|11.171005|Oldisleben, thueringen, germany
50.835502|10.948531|Arnstadt, thueringen, germany
50.922371|10.9924|Erfurt-Möbisburg, thueringen, germany
50.65542|12.202915|Greiz, thueringen, germany
50.919601|12.0519|Gera-Langenberg, thueringen, germany
50.926769|11.26589|Eisenhammer, thueringen, germany
50.825591|10.021392|Vacha, thueringen, germany
50.963211|10.066179|Gerstungen, thueringen, germany
51.095284|10.274943|Frankenroda, thueringen, germany
50.61837|11.43067|Kaulsdorf, thueringen, germany
50.670719|11.3567|Saalfeld-Remschütz, thueringen, germany
50.71964|11.3456|Rudolstadt, thueringen, germany
50.849866|11.606047|Rothenstein, thueringen, germany
51.053719|11.71169|Camburg-Stöben, thueringen, germany
50.564941|11.75131|Möschlitz, thueringen, germany
51.070331|11.583009|Niedertrebra, thueringen, germany
51.30933|11.171005|Oldisleben, thueringen, germany
50.65542|12.202915|Greiz, thueringen, germany
50.919601|12.0519|Gera-Langenberg, thueringen, germany
50.926769|11.26589|Eisenhammer, thueringen, germany
50.963211|10.066179|Gerstungen, thueringen, germany
51.095284|10.274943|Frankenroda, thueringen, germany
50.61837|11.43067|Kaulsdorf, thueringen, germany
50.670719|11.3567|Saalfeld-Remschütz, thueringen, germany
50.71964|11.3456|Rudolstadt, thueringen, germany
50.849866|11.606047|Rothenstein, thueringen, germany
51.053719|11.71169|Camburg-Stöben, thueringen, germany
51.30933|11.171005|Oldisleben, thueringen, germany
50.65542|12.202915|Greiz, thueringen, germany
50.919601|12.0519|Gera-Langenberg, thueringen, germany
51.095284|10.274943|Frankenroda, thueringen, germany
50.61837|11.43067|Kaulsdorf, thueringen, germany
50.670719|11.3567|Saalfeld-Remschütz, thueringen, germany
50.849866|11.606047|Rothenstein, thueringen, germany
51.053719|11.71169|Camburg-Stöben, thueringen, germany
50.803551|13.56599|Reichenau, sachsen, germany
47.652975|10.71807|Roßhaupten, bayern, germany
53.31365|13.86066|Prenzlau, brandenburg, germany
50.553669|12.44497|Wildenau, sachsen, germany
51.951305|14.71658|Guben, brandenburg, germany
52.499704|14.585573|Reitwein, brandenburg, germany
51.216492|13.31602|Paltzschen, sachsen, germany
52.557499|14.55427|Manschnow, brandenburg, germany
51.068642|13.60877|Rennersdorf, sachsen, germany
49.896961|9.18634|Dornau, bayern, germany
51.17964|14.42426|Bautzen, sachsen, germany
52.1161|8.66931|Herford, nrw, germany
48.716873|11.495165|Manching, bayern, germany
50.530281|12.6054|Neidhardtsthal, sachsen, germany
49.38459|12.68689|Hocha, bayern, germany
50.785599|13.82435|Lauenstein, sachsen, germany
48.55548|12.5577|Marklkofen, bayern, germany
50.86168|13.07747|Flöha, sachsen, germany
52.341679|14.55432|Frankfurt (Oder), brandenburg, germany
49.822842|11.88882|Unterbruck, bayern, germany
47.863862|12.010397|Bad Aibling, bayern, germany
52.458466|13.017505|Große Tränke, brandenburg, germany
54.20911|9.5906|Neufeld Hafen, schleswig-holstein, germany
50.528439|13.13149|Schmalzgrube, sachsen, germany
53.22163|13.38173|Küstrinchen, brandenburg, germany
51.459541|14.34896|Burg, sachsen, germany
54.20911|9.5906|Krückau-DMA, schleswig-holstein, germany
50.588598|12.697393|Aue, sachsen, germany
50.8675|6.09357|Herzogenrath, nrw, germany
50.809071|13.4087|Mulda, sachsen, germany
50.28153|12.239359|Bad Elster, sachsen, germany
48.049541|10.87658|Landsberg, bayern, germany
48.991763|13.301572|TWT Frauenau, bayern, germany
48.917194|11.407995|Untreusee, bayern, germany
50.433126|12.712311|Johanngeorgenstadt, sachsen, germany
51.990162|13.075406|Jüterbog, brandenburg, germany
54.20911|9.5906|Neufeld-Hafen, schleswig-holstein, germany
51.445851|13.393173|Schweinfurt, bw, germany
48.126165|11.583095|Au, bayern, germany
52.493431|12.4039|Bahnitz, brandenburg, germany
51.263088|13.25761|Seerhausen, sachsen, germany
52.020279|14.17448|Goyatz, brandenburg, germany
48.549221|8.47329|Erzgrube, bw, germany
48.917194|11.407995|Forggensee, bayern, germany
50.967341|14.270225|Sebnitz, sachsen, germany
52.6067|14.454335|Zechin, brandenburg, germany
51.427206|7.66379|Lindemannsheide neu, nrw, germany
50.898022|13.06348|Mühlbach, sachsen, germany
50.863372|13.856944|Liebstadt, sachsen, germany
50.511453|13.094885|Jöhstadt, sachsen, germany
51.427206|7.66379|Lindemannsheide Alt, nrw, germany
50.46137|9.61341|Kalkofen neu, hessen, germany
50.836365|12.92146|Chemnitz, sachsen, germany
51.427206|7.66379|Burg Veynau, nrw, germany
49.00054|11.382666|Kinding, bayern, germany
52.25|7.71667|Lehen, nrw, germany
54.34635|8.65362|Tuemlau, schleswig-holstein, germany
53.038891|12.08491|Garz, brandenburg, germany
51.116884|6.95476|Haus Langenfeld, nrw, germany
52.84827|9.02903|Heide, niedersachsen, germany
47.56939|10.698997|Füssen, bayern, germany
52.285259|13.16882|Gröben, brandenburg, germany
52.664591|13.378666|Lentzker Mühle, brandenburg, germany
50.895727|13.670543|Dippoldiswalde, sachsen, germany
52.458466|13.017505|Hohensaaten, Ostschleuse, brandenburg, germany
47.794926|12.533549|Weidachwiesen, bayern, germany
47.759798|10.710171|STÖRSPERRWERK, schleswig-holstein, germany
51.042955|13.017165|Kriebstein, sachsen, germany
48.27304|12.149985|Dorfen, bayern, germany
50.29932|10.46766|Bad Königshofen  Grabfeld, bayern, germany
51.63686|8.39212|Boekenfoerde, nrw, germany
50.745602|12.8544|Jahnsdorf, sachsen, germany
47.759798|10.710171|Schleimuende, schleswig-holstein, germany
52.458466|13.017505|Kienitz, Heberleitung, brandenburg, germany
51.941479|13.89749|Lübben, brandenburg, germany
47.759798|10.710171|Oldesloe, schleswig-holstein, germany
52.458466|13.017505|Finkenheerd, Düker, brandenburg, germany
52.929014|10.569762|Niendorf S, niedersachsen, germany
51.427206|7.66379|Wettringen B70, nrw, germany
49.294457|10.405836|Rehefeld, sachsen, germany
48.917194|11.407995|Aitrach, bayern, germany
51.427206|7.66379|Gloertalsperre, nrw, germany
51.64252|9.451145|Bad Karlshafen, hessen, germany
51.400318|7.34705|Wetter Wengern, nrw, germany
54.20911|9.5906|Sommerkoog Steertloch, schleswig-holstein, germany
50.779171|12.86733|Neukirchen, sachsen, germany
52.01075|8.96049|Vossheide, nrw, germany
51.427206|7.66379|Jubachtalsperre, nrw, germany
47.759798|10.710171|Eidersperrwerk, schleswig-holstein, germany
53.660099|10.0799|Poppenbüttel, hamburg, germany
52.458466|13.017505|Beeskow Spreeschleuse, brandenburg, germany
51.670101|8.34596|Lippstadt, nrw, germany
47.716702|10.3167|Haslach, bayern, germany
51.48587|8.33642|Belecke, nrw, germany
47.561588|10.21881|Immenstadt, bayern, germany
52.087391|13.86726|Damm, brandenburg, germany
54.20911|9.5906|Holmer Siel, schleswig-holstein, germany
49.34787|9.86357|Hirschbronn, bw, germany
50.29187|9.3937|Ahl, hessen, germany
48.661804|9.003595|Rheinhausen BW6 16, bw, germany
54.20911|9.5906|Lübeck-Bauhof, schleswig-holstein, germany
48.917194|11.407995|Kochelseeschleuse, bayern, germany
48.737251|11.17855|Neuburg, bayern, germany
51.591355|12.590151|Bad Düben, sachsen, germany
51.427206|7.66379|Hemer Hessufer, nrw, germany
52.673981|14.35826|Solikante, brandenburg, germany
54.32324|10.1322|Kiel, schleswig-holstein, germany
49.403709|12.60696|Witzelsmühle, bayern, germany
52.139763|14.635067|Eisenhüttenstadt, brandenburg, germany
51.340591|14.20185|Trado, sachsen, germany
51.51442|11.96332|Halle-Trotha, sachsen-anhalt, germany
47.630755|13.001338|Berchtesgaden, bayern, germany
51.66481|8.10748|Kesseler, nrw, germany
52.408494|12.562564|, brandenburg, germany
47.505403|11.278405|Krün, bayern, germany
48.78688|8.64506|Schömberg, bw, germany
50.112041|8.68342|Frankfurt, hessen, germany
54.20911|9.5906|Neufelder-Koog-Siel, schleswig-holstein, germany
53.903629|10.30427|Herrenmühle, schleswig-holstein, germany
50.890671|6.39029|Altenburg, nrw, germany
51.303791|12.5661|Albrechtshain, sachsen, germany
52.458466|13.017505|Eisenhüttenstadt, Schöpfwerk, brandenburg, germany
49.21587|12.83443|Liebenstein, bayern, germany
51.427206|7.66379|Siegburg Kald., nrw, germany
51.247601|12.7823|Golzern, sachsen, germany
48.917194|11.407995|Rothsee Hauptsperre, bayern, germany
51.475021|13.94009|Biehlen, brandenburg, germany
52.463829|13.98498|Neue Mühle, brandenburg, germany
48.917194|11.407995|Brombachsee Hauptsperre, bayern, germany
50.8022|12.9171|Altchemnitz, sachsen, germany
51.436359|7.79363|Menden Sauerland, nrw, germany
51.427206|7.66379|Hemer Uhlenhof, nrw, germany
48.200001|12.5167|Furth  Wald, bayern, germany
48.421921|11.81228|Eixendorf, bayern, germany
51.203199|12.387179|Böhlen, sachsen, germany
52.445907|10.945243|Grafhorst, niedersachsen, germany
51.469841|14.94525|Podrosche, sachsen, germany
50.532269|12.87154|Markersbach, sachsen, germany
51.404301|6.8985|Menden, nrw, germany
51.011978|13.49558|Herzogswalde, sachsen, germany
48.245829|10.985504|Merching, bayern, germany
